ID,Age,Experience,Income,ZIP Code,Family
-1.7317044320414525,-1.7744168409231944,-1.6660784720530752,-0.5382287760971319,-0.964114080875125,1.3974139799076717
-1.7310116117045686,-0.029523593742300725,-0.09633021786532192,-0.8641093955099477,-1.4439315802045705,0.5259909442955043
-1.7303187913676845,-0.5529915678965688,-0.44516316324037825,-1.3637930119429318,0.7388138415976515,-1.2168551269288304
-1.7296259710308006,-0.9019702173327476,-0.9684125813029627,0.5697653299064418,0.45224307578988837,-1.2168551269288304
-1.7289331506939167,-0.9019702173327476,-1.0556208176467268,-0.6251302746072162,-0.8590067111791856,1.3974139799076717
-1.7282403303570326,-0.7274808926146582,-0.6195796359279064,-0.9727362686475529,-0.4861819155312569,1.3974139799076717
-1.7275475100201487,0.6684337051300567,0.6013356728847907,-0.038545159664147705,-0.6794286490529392,-0.345432091316663
-1.7268546896832648,0.4066997180529227,0.33971096385349847,-1.1248138910402004,0.3725877148992437,-1.2168551269288304
-1.7261618693463807,-0.9019702173327476,-0.8812043449591986,0.15698321198354176,-1.4439315802045705,0.5259909442955043
-1.7254690490094968,-0.9892148796917922,-0.9684125813029627,2.307795300108126,-0.06103910178355572,-1.2168551269288304
-1.724776228672613,1.715369653438593,1.6478345090099595,0.678392203044047,0.734100506633708,1.3974139799076717
-1.724083408335729,-1.4254381914870158,-1.317245526678019,-0.6251302746072162,-1.3553208828824332,0.5259909442955043
-1.723390587998845,0.23221039333483334,0.2525027275097344,0.8739205746917365,-0.0219184215828249,-0.345432091316663
-1.722697767661961,1.1919016792843249,1.037376854603611,-0.7337571477448214,0.833080540876521,1.3974139799076717
-1.7220049473250771,1.8898589781566824,1.8222509816974877,0.8304698254366943,-0.6652886441611089,-1.2168551269288304
-1.721312126988193,1.2791463416433695,0.8629603819160829,-1.1248138910402004,0.8962392293933634,-1.2168551269288304
-1.7206193066513091,-0.6402362302556135,-0.5323713995841423,1.2215265687320733,0.8755005555520122,1.3974139799076717
-1.7199264863144252,-0.29125758081943476,-0.183538454209086,0.15698321198354176,0.5432104405939974,1.3974139799076717
-1.7192336659775413,0.05772106861674396,0.07808625482220624,2.5902251702658994,-0.7298613331671344,-0.345432091316663
-1.7185408456406572,0.8429230298481462,0.6885439092285548,-1.1465392656677214,0.7388138415976515,-1.2168551269288304
-1.7178480253037733,0.9301676922071908,0.950168618259847,-1.0596377671576371,0.4065237266396367,1.3974139799076717
-1.7171552049668894,1.0174123545662355,0.6013356728847907,-0.23407353131183717,-1.4411035792262044,0.5259909442955043
-1.7164623846300053,-1.4254381914870158,-1.317245526678019,-0.2557989059393582,-1.3553208828824332,-1.2168551269288304
-1.7157695642931214,-0.1167682561013454,-0.183538454209086,-0.6685810238622583,-0.863720046143129,-0.345432091316663
-1.7150767439562375,-0.8147255549737029,-0.7939961086154346,1.6994848105375364,1.1163519722095236,-0.345432091316663
-1.7143839236193534,-0.2040129184603901,-0.09633021786532192,-0.9727362686475529,0.5432104405939974,0.5259909442955043
-1.7136911032824695,-0.4657469055375241,-0.3579549268966141,0.20043396123858387,0.900952564357307,1.3974139799076717
-1.7129982829455856,0.05772106861674396,-0.009121981521557842,1.8298370583026629,-1.455714917614429,-1.2168551269288304
-1.7123054626087018,0.9301676922071908,0.8629603819160829,-0.5599541507246529,0.6535024787502747,-1.2168551269288304
-1.7116126422718176,-0.6402362302556135,-0.6195796359279064,0.9825474478293418,0.4484724078187336,-1.2168551269288304
-1.7109198219349337,1.1919016792843249,1.2990015636349033,-0.8423840208824266,-0.0219184215828249,-1.2168551269288304
-1.7102270015980499,-0.4657469055375241,-0.3579549268966141,-0.9727362686475529,0.45459974327186015,-1.2168551269288304
